TSS_ID	TSS_Locus	Strand	RE_Locus	Correlation	Score	RE_Score	Best_RE	TSS_Score	Best_TSS	Gene_Score	Distance	Histone	Best_Histone	Gene_ID	Gene_Name	Loci_per_TSS	Num_TSSes	TSSes_per_Gene	Num_Genes
ENST00000463138	chr21:42880040-42880040	-	chr21:43050503-43050859	-0.29665	5.407e-01	9.959e-01	F	1.000e+00	F	1.000e+00	-170463	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000463138	chr21:42880040-42880040	-	chr21:43097873-43098173	-0.23446	6.328e-01	9.959e-01	F	1.000e+00	F	1.000e+00	-217833	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000463138	chr21:42880040-42880040	-	chr21:43104409-43104949	-0.32704	4.971e-01	9.959e-01	T	1.000e+00	F	1.000e+00	-224369	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000463138	chr21:42880040-42880040	-	chr21:43178564-43179104	-0.32021	5.068e-01	9.959e-01	F	1.000e+00	F	1.000e+00	-298524	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000463138	chr21:42880040-42880040	-	chr21:43188587-43189127	-0.18735	7.046e-01	9.959e-01	F	1.000e+00	F	1.000e+00	-308547	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000463674	chr21:42613672-42613672	+	chr21:43032924-43033464	0.51498	2.547e-01	5.605e-01	F	1.000e+00	F	1.000e+00	419252	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000463674	chr21:42613672-42613672	+	chr21:43050503-43050859	0.26242	5.910e-01	5.605e-01	F	1.000e+00	F	1.000e+00	436831	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000463674	chr21:42613672-42613672	+	chr21:43097873-43098173	0.45242	3.293e-01	5.605e-01	F	1.000e+00	F	1.000e+00	484201	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000463674	chr21:42613672-42613672	+	chr21:43098486-43098869	0.41766	3.736e-01	5.605e-01	F	1.000e+00	F	1.000e+00	484814	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000463674	chr21:42613672-42613672	+	chr21:43104409-43104949	0.61500	1.516e-01	5.605e-01	T	1.000e+00	F	1.000e+00	490737	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000463807	chr21:15872926-15872926	-	chr21:16250022-16250401	-0.28671	5.552e-01	8.472e-01	F	1.000e+00	F	1.000e+00	-377096	H3k27ac	T	ENSG00000155307	SAMSN1	3	197	4	76
ENST00000463807	chr21:15872926-15872926	-	chr21:16250309-16250480	-0.28671	5.552e-01	8.472e-01	F	1.000e+00	F	1.000e+00	-377383	H3k27ac	T	ENSG00000155307	SAMSN1	3	197	4	76
ENST00000463807	chr21:15872926-15872926	-	chr21:16251252-16251792	-0.34959	4.654e-01	8.472e-01	T	1.000e+00	T	1.000e+00	-378326	H3k27ac	T	ENSG00000155307	SAMSN1	3	197	4	76
ENST00000465326	chr21:42608555-42608555	+	chr21:43032924-43033464	0.46113	3.185e-01	6.526e-01	F	1.000e+00	F	1.000e+00	424369	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000465326	chr21:42608555-42608555	+	chr21:43050503-43050859	0.22072	6.536e-01	6.526e-01	F	1.000e+00	F	1.000e+00	441948	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000465326	chr21:42608555-42608555	+	chr21:43097873-43098173	0.39041	4.096e-01	6.526e-01	F	1.000e+00	F	1.000e+00	489318	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000465326	chr21:42608555-42608555	+	chr21:43098486-43098869	0.33724	4.827e-01	6.526e-01	F	1.000e+00	F	1.000e+00	489931	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000465326	chr21:42608555-42608555	+	chr21:43104409-43104949	0.57461	1.906e-01	6.526e-01	T	1.000e+00	F	1.000e+00	495854	H3k27ac	T	ENSG00000182240	BACE2	5	197	4	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44630088-44630628	0.52633	2.420e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-134115	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44751993-44752310	0.26184	5.919e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-256020	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44753164-44753648	0.20763	6.735e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-257191	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44762737-44763466	0.40070	3.959e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-266764	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44764159-44764667	0.13294	7.891e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-268186	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44832115-44832655	0.10403	8.346e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-336142	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44835566-44836106	0.48471	2.899e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-339593	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44866101-44866528	0.19689	6.899e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-370128	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44866101-44866545	0.19689	6.899e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-370128	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44884986-44885252	0.44200	3.424e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-389013	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44897802-44898291	0.26327	5.897e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-401829	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44897802-44898295	0.26327	5.897e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-401829	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44910389-44910656	0.60166	1.641e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-414416	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44914526-44914700	0.31155	5.192e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-418553	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44917911-44918451	0.21528	6.618e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-421938	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44922239-44922750	0.32529	4.996e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-426266	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44922977-44923355	0.34950	4.655e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-427004	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44936642-44937264	0.13746	7.820e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-440669	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44752164-44752704	-0.00160	9.975e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-256191	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44760572-44761004	-0.02588	9.587e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-264599	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44761225-44761652	-0.00782	9.875e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-265252	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44839298-44839838	-0.09780	8.444e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-343325	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44847034-44847331	-0.62011	1.470e-01	9.812e-01	T	1.000e+00	F	1.000e+00	-351061	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44848097-44848369	-0.43336	3.534e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-352124	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000465732	chr21:44495973-44495973	-	chr21:44860418-44861441	-0.23684	6.292e-01	9.812e-01	F	1.000e+00	F	1.000e+00	-364445	H3k27ac	T	ENSG00000160200	CBS	25	197	3	76
ENST00000466328	chr21:37442239-37442239	+	chr21:37802299-37802839	0.11941	8.104e-01	8.881e-01	F	1.000e+00	F	1.000e+00	360060	H3k27ac	T	ENSG00000159228	CBR1	4	197	3	76
ENST00000466328	chr21:37442239-37442239	+	chr21:37810039-37810579	0.38150	4.216e-01	8.881e-01	T	1.000e+00	F	1.000e+00	367800	H3k27ac	T	ENSG00000159228	CBR1	4	197	3	76
ENST00000466328	chr21:37442239-37442239	+	chr21:37843647-37843921	0.35742	4.546e-01	8.881e-01	F	1.000e+00	F	1.000e+00	401408	H3k27ac	T	ENSG00000159228	CBR1	4	197	3	76
ENST00000466328	chr21:37442239-37442239	+	chr21:37850515-37850820	-0.13332	7.885e-01	8.881e-01	F	1.000e+00	F	1.000e+00	408276	H3k27ac	T	ENSG00000159228	CBR1	4	197	3	76
ENST00000466787	chr21:40759717-40759717	+	chr21:40466935-40467475	0.41863	3.724e-01	6.061e-01	T	1.000e+00	F	1.000e+00	-292242	H3k27ac	T	ENSG00000182093	WRB	2	197	4	76
ENST00000466787	chr21:40759717-40759717	+	chr21:40685345-40685885	0.22943	6.404e-01	6.061e-01	F	1.000e+00	F	1.000e+00	-73832	H3k27ac	T	ENSG00000182093	WRB	2	197	4	76
ENST00000466954	chr21:40817658-40817658	-	chr21:40685345-40685885	0.07012	8.883e-01	2.168e-01	F	1.000e+00	F	1.000e+00	131773	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000466954	chr21:40817658-40817658	-	chr21:40466935-40467475	-0.65725	1.150e-01	2.168e-01	T	1.000e+00	F	1.000e+00	350183	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000470742	chr21:35014759-35014759	+	chr21:34659330-34659870	0.08191	8.696e-01	9.386e-01	F	1.000e+00	F	1.000e+00	-354889	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000470742	chr21:35014759-35014759	+	chr21:35055562-35056102	0.37701	4.277e-01	9.386e-01	T	1.000e+00	F	1.000e+00	40803	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000470742	chr21:35014759-35014759	+	chr21:35133808-35134348	0.12270	8.052e-01	9.386e-01	F	1.000e+00	F	1.000e+00	119049	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000470742	chr21:35014759-35014759	+	chr21:34576101-34576641	-0.36028	4.506e-01	9.386e-01	F	1.000e+00	F	1.000e+00	-438118	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000470742	chr21:35014759-35014759	+	chr21:34576303-34576843	-0.36028	4.506e-01	9.386e-01	F	1.000e+00	F	1.000e+00	-437916	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000474136	chr21:27543063-27543063	-	chr21:27512408-27512948	0.67418	1.017e-01	1.931e-01	T	1.000e+00	F	1.000e+00	30115	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000474136	chr21:27543063-27543063	-	chr21:27539127-27539667	0.66156	1.116e-01	1.931e-01	F	1.000e+00	F	1.000e+00	3396	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000475045	chr21:37357007-37357007	-	chr21:37850515-37850820	0.46073	3.190e-01	1.992e-01	F	1.000e+00	F	1.000e+00	-493508	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000475045	chr21:37357007-37357007	-	chr21:37802299-37802839	-0.74578	5.401e-02	1.992e-01	T	1.000e+00	F	1.000e+00	-445292	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000475045	chr21:37357007-37357007	-	chr21:37810039-37810579	-0.32475	5.004e-01	1.992e-01	F	1.000e+00	F	1.000e+00	-453032	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000475045	chr21:37357007-37357007	-	chr21:37843647-37843921	-0.40628	3.885e-01	1.992e-01	F	1.000e+00	F	1.000e+00	-486640	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000478313	chr21:37915152-37915152	-	chr21:37802299-37802839	0.09956	8.417e-01	3.003e-01	F	1.000e+00	F	1.000e+00	112313	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478313	chr21:37915152-37915152	-	chr21:37843647-37843921	0.76521	4.366e-02	3.003e-01	T	1.000e+00	T	1.000e+00	71231	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478313	chr21:37915152-37915152	-	chr21:37810039-37810579	-0.31533	5.138e-01	3.003e-01	F	1.000e+00	F	1.000e+00	104573	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478313	chr21:37915152-37915152	-	chr21:37850515-37850820	-0.43055	3.570e-01	3.003e-01	F	1.000e+00	F	1.000e+00	64332	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478313	chr21:37915152-37915152	-	chr21:38230667-38230968	-0.31092	5.201e-01	3.003e-01	F	1.000e+00	F	1.000e+00	-315515	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478313	chr21:37915152-37915152	-	chr21:38255994-38256567	-0.20956	6.705e-01	3.003e-01	F	1.000e+00	F	1.000e+00	-340842	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478313	chr21:37915152-37915152	-	chr21:38282033-38282644	-0.52385	2.447e-01	3.003e-01	F	1.000e+00	F	1.000e+00	-366881	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478313	chr21:37915152-37915152	-	chr21:38282895-38283232	-0.52152	2.473e-01	3.003e-01	F	1.000e+00	F	1.000e+00	-367743	H3k27ac	T	ENSG00000159261	CLDN14	8	197	1	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39355950-39356490	-0.18213	7.126e-01	9.756e-01	F	1.000e+00	F	1.000e+00	-137055	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39511716-39512242	-0.18213	7.126e-01	9.756e-01	F	1.000e+00	F	1.000e+00	18171	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39630998-39631538	-0.27796	5.680e-01	9.756e-01	F	1.000e+00	F	1.000e+00	137453	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39631259-39631799	-0.27796	5.680e-01	9.756e-01	F	1.000e+00	F	1.000e+00	137714	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39633686-39634226	-0.18213	7.126e-01	9.756e-01	F	1.000e+00	F	1.000e+00	140141	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39649444-39650105	-0.36534	4.436e-01	9.756e-01	F	1.000e+00	F	1.000e+00	155899	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39664273-39664813	-0.25711	5.989e-01	9.756e-01	F	1.000e+00	F	1.000e+00	170728	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39675108-39675648	-0.46135	3.183e-01	9.756e-01	F	1.000e+00	F	1.000e+00	181563	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39715694-39715953	-0.35571	4.569e-01	9.756e-01	F	1.000e+00	F	1.000e+00	222149	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000478613	chr21:39493545-39493545	+	chr21:39723748-39724288	-0.46796	3.102e-01	9.756e-01	T	1.000e+00	T	1.000e+00	230203	H3k27ac	T	ENSG00000198054	DSCR8	10	197	2	76
ENST00000479586	chr21:40720940-40720940	-	chr21:40225250-40225790	0.01250	9.801e-01	2.729e-01	F	1.000e+00	F	9.998e-01	495150	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000479586	chr21:40720940-40720940	-	chr21:40466935-40467475	-0.67540	1.008e-01	2.729e-01	T	1.000e+00	F	9.998e-01	253465	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000479586	chr21:40720940-40720940	-	chr21:40685345-40685885	-0.49421	2.787e-01	2.729e-01	F	1.000e+00	F	9.998e-01	35055	H3k27ac	T	ENSG00000205581	HMGN1	3	197	7	76
ENST00000481448	chr21:35899147-35899147	-	chr21:35898944-35899484	0.69035	8.965e-02	2.342e-01	F	1.000e+00	F	1.000e+00	0	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:35898944-35899484	0.79698	2.922e-02	2.342e-01	T	1.000e+00	T	1.000e+00	0	H3k4me3	T	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:36167772-36168312	0.50823	2.624e-01	2.342e-01	F	1.000e+00	F	1.000e+00	-268625	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:36179699-36180239	0.68908	9.057e-02	2.342e-01	F	1.000e+00	F	1.000e+00	-280552	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:36184659-36185199	0.61336	1.531e-01	2.342e-01	F	1.000e+00	F	1.000e+00	-285512	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:36208424-36208675	0.55817	2.075e-01	2.342e-01	F	1.000e+00	F	1.000e+00	-309277	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:36250861-36251096	0.70128	8.192e-02	2.342e-01	F	1.000e+00	F	1.000e+00	-351714	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:36254015-36254555	0.68237	9.550e-02	2.342e-01	F	1.000e+00	F	1.000e+00	-354868	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481448	chr21:35899147-35899147	-	chr21:35574169-35574709	-0.24438	6.179e-01	2.342e-01	F	1.000e+00	F	1.000e+00	324438	H3k27ac	F	ENSG00000159200	RCAN1	9	197	2	76
ENST00000481477	chr21:37432682-37432682	-	chr21:37802299-37802839	0.55652	2.093e-01	5.947e-01	F	1.000e+00	F	1.000e+00	-369617	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000481477	chr21:37432682-37432682	-	chr21:37810039-37810579	0.37862	4.255e-01	5.947e-01	F	1.000e+00	F	1.000e+00	-377357	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000481477	chr21:37432682-37432682	-	chr21:37843647-37843921	0.56342	2.021e-01	5.947e-01	T	1.000e+00	F	1.000e+00	-410965	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000481477	chr21:37432682-37432682	-	chr21:37850515-37850820	-0.17541	7.230e-01	5.947e-01	F	1.000e+00	F	1.000e+00	-417833	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39649444-39650105	0.25619	6.002e-01	8.508e-01	F	1.000e+00	F	1.000e+00	220274	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39675108-39675648	0.36102	4.496e-01	8.508e-01	F	1.000e+00	F	1.000e+00	194731	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39715694-39715953	0.67598	1.003e-01	8.508e-01	T	1.000e+00	F	1.000e+00	154426	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39723748-39724288	0.55686	2.089e-01	8.508e-01	F	1.000e+00	F	1.000e+00	146091	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40211470-40212010	0.25033	6.090e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-341091	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40225250-40225790	0.46228	3.171e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-354871	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39511716-39512242	-0.16667	7.365e-01	8.508e-01	F	1.000e+00	F	1.000e+00	358137	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39630998-39631538	-0.25436	6.030e-01	8.508e-01	F	1.000e+00	F	1.000e+00	238841	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39631259-39631799	-0.25436	6.030e-01	8.508e-01	F	1.000e+00	F	1.000e+00	238580	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39633686-39634226	-0.16667	7.365e-01	8.508e-01	F	1.000e+00	F	1.000e+00	236153	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:39664273-39664813	-0.23529	6.315e-01	8.508e-01	F	1.000e+00	F	1.000e+00	205566	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40159470-40159766	-0.53558	2.317e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-289091	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40159569-40160109	-0.53558	2.317e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-289190	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40166004-40166544	-0.33224	4.898e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-295625	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40170378-40170918	-0.55650	2.093e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-299999	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40173343-40173560	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-302964	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40173377-40173917	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-302998	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000481609	chr21:39870379-39870379	-	chr21:40174622-40175024	-0.41676	3.748e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-304243	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000482318	chr21:36421584-36421584	-	chr21:36254015-36254555	0.10772	8.288e-01	9.715e-01	F	1.000e+00	F	1.000e+00	167029	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000482318	chr21:36421584-36421584	-	chr21:36167772-36168312	-0.00591	9.906e-01	9.715e-01	F	1.000e+00	F	1.000e+00	253272	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000482318	chr21:36421584-36421584	-	chr21:36179699-36180239	-0.16915	7.327e-01	9.715e-01	F	1.000e+00	F	1.000e+00	241345	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000482318	chr21:36421584-36421584	-	chr21:36184659-36185199	-0.36259	4.474e-01	9.715e-01	T	1.000e+00	F	1.000e+00	236385	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000482318	chr21:36421584-36421584	-	chr21:36208424-36208675	-0.29984	5.361e-01	9.715e-01	F	1.000e+00	F	1.000e+00	212909	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000482318	chr21:36421584-36421584	-	chr21:36250861-36251096	-0.19163	6.980e-01	9.715e-01	F	1.000e+00	F	1.000e+00	170488	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000484878	chr21:40817677-40817677	-	chr21:40685345-40685885	0.04825	9.231e-01	2.061e-01	F	1.000e+00	F	1.000e+00	131792	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000484878	chr21:40817677-40817677	-	chr21:40466935-40467475	-0.66483	1.090e-01	2.061e-01	T	1.000e+00	F	1.000e+00	350202	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000487266	chr21:27107700-27107700	+	chr21:27512408-27512948	-0.58257	1.826e-01	3.319e-01	T	1.000e+00	T	1.000e+00	404708	H3k27ac	T	ENSG00000154727	GABPA	2	197	2	76
ENST00000487266	chr21:27107700-27107700	+	chr21:27539127-27539667	-0.57048	1.948e-01	3.319e-01	F	1.000e+00	F	1.000e+00	431427	H3k27ac	T	ENSG00000154727	GABPA	2	197	2	76
ENST00000490184	chr21:40817700-40817700	-	chr21:40685345-40685885	0.04598	9.267e-01	2.042e-01	F	1.000e+00	F	1.000e+00	131815	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000490184	chr21:40817700-40817700	-	chr21:40466935-40467475	-0.66621	1.079e-01	2.042e-01	T	1.000e+00	T	1.000e+00	350225	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000490220	chr21:42792231-42792231	+	chr21:43032924-43033464	0.01654	9.736e-01	1.000e+00	F	1.000e+00	F	1.000e+00	240693	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000490220	chr21:42792231-42792231	+	chr21:43104409-43104949	0.02327	9.629e-01	1.000e+00	F	1.000e+00	F	1.000e+00	312178	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000490220	chr21:42792231-42792231	+	chr21:43050503-43050859	-0.08454	8.654e-01	1.000e+00	F	1.000e+00	F	1.000e+00	258272	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000490220	chr21:42792231-42792231	+	chr21:43097873-43098173	-0.06889	8.902e-01	1.000e+00	F	1.000e+00	F	1.000e+00	305642	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
